place_id,historical_name,county_id,authority_id,method,needs_review
1285,"Jakwssowcz, Maryncz, Mykchowcz",4,668,modern,0
1286,Jalecz,1,669,modern,0
1287,Jalez,1,669,modern,0
1288,Jalezcz,1,669,modern,0
1289,Jalkowcz,1,670,manual,0
1290,Jalsewa,1,671,manual,0
1291,Jalsewcz,1,671,manual,0
1292,"Jalsewcz, Ladyzlawcz",2,672,modern,0
1293,"Jalsewcz, Zenth Iwan",1,673,manual,1
1294,Jalsewycza,1,671,manual,0
1295,Jalsoucz,1,671,manual,0
1296,Jalsowcz,1,671,manual,0
1297,Jalsowcz ad Galgwcza,1,671,manual,0
1298,"Jalsowcz, Jerouicza Zent Iwan",1,671,manual,0
1299,"Jalsowcz, Zenth Iwan",1,671,manual,0
1300,"Jalsowcza, Ladyslawcz",2,672,modern,0
1301,Jalsownyk,2,674,singleton,0
1302,"Jalssowcz, Ladizlawcz",2,672,modern,0
1303,"Jalsuucz, Ladizlaucz",2,672,modern,0
1304,Jalzowcz,1,671,manual,0
1305,Jamnicza,4,675,modern,0
1306,Jamnicza pertinentie,4,676,modern,0
1307,"Jamnicza, Pokupye",4,676,modern,0
1308,"Jamnicza, Pokwpye",4,676,modern,0
1309,"Jamnicza, sub Pokwpye",4,675,modern,0
1310,Jamninycza,4,675,modern,0
1311,Jamnycza,4,675,modern,0
1312,"Jamnycza, Pokwpye",4,676,modern,0
1313,"Jamnycza, Sub Pokwpye",4,675,modern,0
1314,Jampnycza,4,675,modern,0
1315,Jandrasseucz,4,677,manual,0
1316,Jandrassewcz,4,677,manual,0
1317,Janenowcz,1,678,singleton,0
1318,Janosowcz,1,679,manual,1
1319,Janowcz,1,680,singleton,0
1320,Janusowcz,1,681,manual,1
1321,Janussowcz,1,681,manual,1
1322,Japathyncz,1,682,singleton,0
1323,Jarebych,4,683,manual,0
1324,Jarebychy,4,683,manual,0
1325,Jarna,1,684,manual,0
1326,Jarno,1,685,singleton,0
1327,Jarosin,1,686,manual,0
1328,Jarosyna,1,686,manual,0
1329,Jarthalowcz,1,687,orthographic-fuzzy,1
1330,Jartholowcz,1,687,orthographic-fuzzy,1
1331,Jastrebarzka-castrum cum pertinentiis,4,688,modern,0
1332,Jaworowcz,1,689,manual,0
1333,Jaworowcz ad Zenth Gergwara,1,690,manual,1
1334,Jawowcz (Jalsowcz*),1,691,manual,1
1335,Jawroch,1,692,manual,0
1336,Jazenowcz,4,693,modern,0
1337,Jazka,4,688,modern,0
1338,Jazka-cum pertinentiis,4,688,modern,0
1339,Jazthrabarzka,4,688,modern,0
1340,Jazthrabarzka-castrum cum pertinentiis,4,688,modern,0
1341,Jazthrabarzka-cum pertinentiis,4,688,modern,0
1342,Jazthrebarzka,4,688,modern,0
1343,"Jazthrebarzka, Lyppowecz cum pertinentiis",4,688,modern,0
1344,"Jazthrebarzka, castrum",4,688,modern,0
1345,"Jazthrebarzka, castrum, Lyppowcz-oppidum in Jazthrebarska et eorundem pertinentiis",4,688,modern,0
1346,Jazthrebarzka-castrum cum pertinentiis,4,688,modern,0
1347,Jazthrebarzka-castrum cum pertinentiis cum opido,4,688,modern,0
1348,Jazthrebarzka-castrum cum pertinentiis cum oppido,4,688,modern,0
1349,"Jazthrebarzka-castrum cum suis judicatibus, Lypowcz",4,688,modern,0
1350,Jazthrebarzka-castrum; oppidum,4,688,modern,0
1351,Jazthrebynzky Werh,4,694,manual,1
1352,Jaztrabartzka,4,688,modern,0
1353,Jaztrebarzka,4,688,modern,0
1354,Jaztrebarzka cum pertinentiis,4,688,modern,0
1355,Jaztrebarzka-castrum cum pertinentiis,4,688,modern,0
1356,Jaztrebarzka-cum pertinentiis,4,688,modern,0
1357,Jaztrebynzki Werh,4,694,manual,1
1358,Jaztrebynzkywerh,4,694,manual,1
1359,Jeghwdowcz,4,659,modern,0
1360,Jegwdowch,4,659,modern,0
1361,"Jegwdowch, Bothynch",4,695,orthographic-exact,0
1362,Jegwdowcz,4,659,modern,0
1363,"Jegwdowcz, Benkowcz",4,659,modern,0
1364,"Jegwdowcz, Botyncz",4,695,orthographic-exact,0
1365,Jegywdowch,4,659,modern,0
1366,"Jegywdowch, Syslawych, Jegywdowcz",4,696,modern,0
1367,Jegywdowcz,4,659,modern,0
1368,"Jegywdowcz, Lochylnycza, Chehy, Nowaky, Bwzyn",4,697,singleton,0
1369,"Jegywdowcz, Syslawych",4,696,modern,0
1370,"Jegywdowcz, Sysslawychy",4,696,modern,0
1371,"Jelakoucz, Zablathya",1,698,orthographic-exact,0
1372,"Jelakowcz, Zablatya",1,698,orthographic-exact,0
1373,Jelkowcz,1,699,singleton,0
1374,Jellye,1,700,orthographic-exact,0
1375,Jelsowcz,1,671,manual,0
1376,Jelye,1,700,orthographic-exact,0
1377,"Jemryhoucz, Othok",1,701,orthographic-exact,0
1378,Jemryhowcz,1,448,modern,0
1379,"Jemryhowcz, Othok",1,701,orthographic-exact,0
1380,Jenderkowcz ad Garigh,1,702,manual,1
1381,Jenderkowcz sub Garych,1,702,manual,1
1382,Jenderkowcz-ad Garych,1,702,manual,1
1383,Jendrassewcz,4,677,manual,0
1384,Jerosyn,1,703,manual,0
1385,Jeszenowcz,4,693,modern,0
1386,"Jezenovcz, Adamowcz",4,693,modern,0
1387,Jezenowcz,4,693,modern,0
1388,Jezero,4,704,manual,0
1389,Jurkethyncz,2,705,orthographic-exact,0
1390,Jurketincz,2,705,orthographic-exact,0
1391,"Jwgowcz, Powsincz",3,706,singleton,0
1392,Jwrkethyncz,2,705,orthographic-exact,0
1393,Jwrketyncz,2,705,orthographic-exact,0
1394,Jwrowlyan,4,707,manual,0
1395,Kalecz,1,708,modern,0
1396,Kalecz Uterque,1,708,modern,0
1397,Kalecz ad Galgoncza,1,708,modern,0
1398,Kalecz ad Galguncha,1,708,modern,0
1399,Kalecz uterque,1,708,modern,0
1400,Kalecz-ad Galgonchacz,1,708,modern,0
1401,Kalym,4,709,manual,0
1402,Kamacza,1,710,manual,0
1403,Kamarcha,1,711,manual,0
1404,Kamarcza,1,711,manual,0
1405,Kamarya,1,712,manual,0
1406,"Kamarya, Melesocz",1,713,manual,1
1407,Kamechecz-ad Nagh Kemlek,1,714,manual,1
1408,Kamechnicza,1,715,modern,0
1409,Kamechnycza,1,715,modern,0
1410,Kamechnycza ad Nagkemlek,1,714,manual,1
1411,Kamechnycza-ad Nagh Kemlek,1,714,manual,1
1412,Kamenie,4,716,manual,0
1413,Kamenycza,1,715,modern,0
1414,Kapella,1,717,modern,0
1415,"Kapolna, Bednye",1,718,singleton,0
1416,"Kapolna, Dobowycza",1,719,modern,0
1417,"Kapolna, Dobowycza, Othok, Jemryhowcz",1,720,singleton,0
1418,"Kapolna, Dwbowycza cum pertinentiis",1,719,modern,0
1419,"Kapolna, Kylanoch",1,717,modern,0
1420,Kapronchensia bona,1,721,modern,0
1421,Kaproncza,1,721,modern,0
1422,Kaproncza-castrum cum pertinentiis,1,721,modern,0
1423,Kaproncza-civitas,1,721,modern,0
1424,Kaproncza-oppidium,1,721,modern,0
1425,Kaproncza-pertinentiis,1,721,modern,0
1426,Kaproncza-woyewodatus,1,721,modern,0
1427,Kapruncza,1,721,modern,0
1428,Kapruncza-Waywodatus ad,1,721,modern,0
1429,Kaprwncza,1,721,modern,0
1430,Kaptholowcz,1,722,manual,0
1431,Karloucz,1,239,manual,1
1432,Karlowcz,1,239,manual,1
1433,Karlowcz Superior,1,239,manual,1
1434,Karlowcz cum pertinentiis,1,239,manual,1
1435,Karpowcz,2,723,manual,1
1436,Kassyna,4,724,orthographic-exact,0
1437,Kasyna,4,724,orthographic-exact,0
1438,Kazmethyna,1,725,singleton,0
1439,Kebel,1,726,singleton,0
1440,Kelemynoch,1,727,manual,1
1441,Kenchelowcz,1,728,manual,0
1442,Kengelowcz,1,729,manual,0
1443,Kengelowhcz,1,729,manual,0
1444,Kengyelowcz,1,729,manual,0
1445,Kepchancz,4,730,manual,0
1446,Kerhennyna,1,731,singleton,0
1447,Kerhennyna-waywodatus superior,1,732,manual,1
1448,Kerhnyewyna,1,733,singleton,0
1449,Kerhtowcz,3,734,orthographic-fuzzy,1
1450,Kernyn,1,735,manual,0
1451,"Kernyn, Mathwsalowcz",1,736,manual,1
1452,Kerthowcz,3,734,orthographic-fuzzy,1
1453,Kerztowcz,3,734,orthographic-fuzzy,1
1454,Kerztynoucz,1,737,singleton,0
1455,Kevstherowcz,1,738,modern,0
1456,Kis Kemlek-pertinencie ad,1,739,modern,0
1457,Kladye,4,740,modern,0
1458,Kladye villa,4,740,modern,0
1459,Klenocz,1,741,modern,0
1460,Klenowcz,1,741,modern,0
1461,"Klenowhch, Orehowcz",1,742,singleton,0
1462,Klokochowcz,1,313,modern,0
1463,"Klokochowcz, Milethyncz",1,313,modern,0
1464,Klokowcz,1,743,singleton,0
1465,Klwch,1,314,manual,0
1466,Klwka,4,744,manual,0
1467,Klyncha Szela,4,745,modern,0
1468,Klyncha Zela,4,745,modern,0
1469,Klyncha szela,4,745,modern,0
1470,Klynchaszela,4,745,modern,0
1471,Klynchazela,4,745,modern,0
1472,"Klywka, Kowachewcz",4,746,manual,1
1473,"Klywka, Kowachowcz",4,746,manual,1
1474,Kneghyncz,2,747,singleton,0
1475,Knegyncz,2,748,manual,1
1476,Knesancz,1,749,manual,0
1477,Knesech,1,750,manual,1
1478,Knesecz,1,750,manual,1
1479,Knessancz,1,749,manual,0
1480,Knesty,1,751,manual,1
1481,Knesyncz,2,748,manual,1
1482,Knezecz,1,752,manual,1
1483,Knyegyncz,2,748,manual,1
1484,Kobyle,1,753,orthographic-fuzzy,1
1485,Kobylych,4,754,modern,0
1486,Kobylychy,4,754,modern,0
1487,"Kobylychy, Persynowcz",4,755,singleton,0
1488,Kobylye,1,753,orthographic-fuzzy,1
1489,Kochan,1,756,manual,0
1490,Kochan,2,757,manual,1
1491,"Koche, Lomnycha",4,758,modern,0
1492,"Koche, Lomnycza",4,758,modern,0
1493,Kochewcz,2,759,singleton,0
1494,Kochycze,1,760,manual,0
1495,Kochycze-insula,2,761,manual,1
1496,Kokorekowcz,1,762,singleton,0
1497,Kolaryewcz,1,763,manual,1
1498,Kolaryewecz,1,763,manual,1
1499,Kolchewcz,4,764,singleton,0
1500,Kolchewczy (Bosyako),4,765,manual,1
1501,"Koledyncz, Kwzmyncz",1,766,modern,0
1502,"Koledyncz, Kwzmyncz, Jelekowcz",1,766,modern,0
1503,Komarcha,1,767,manual,1
1504,Komarcza,1,767,manual,1
1505,Komaryn,1,768,singleton,0
1506,Komor,2,769,singleton,0
1507,"Komor, Mwrkowcz",2,770,modern,0
1508,"Komor, Myrkowcz",2,770,modern,0
1509,"Komor, Wladyzlowcz",2,771,manual,0
1510,Komosowcz,1,772,manual,1
1511,Komozowcz,1,773,singleton,0
1512,Konczka,1,774,manual,1
1513,Konschicza,4,775,manual,0
1514,Konschycza,4,775,manual,0
1515,Konsycza,4,325,modern,0
1516,Konthoch Zenthpeter,3,776,manual,1
1517,Konthocz Zenth Miklos,3,777,manual,1
1518,Konthocz Zenthmyklos,3,777,manual,1
1519,Konthowcz,1,778,manual,0
1520,Konthowcz -cum pertinentiis,3,779,manual,1
1521,Konthowcz Zenth Myklos,3,777,manual,1
1522,Konthowcz Zenthmyklos,3,777,manual,1
1523,Konthowcz Zenthpeter,3,780,manual,1
1524,Konthowcz cum pertinentiis,3,779,manual,1
1525,Konthowcz-cum pertinentiis,3,779,manual,1
1526,Konzka,1,781,manual,0
1527,Konzka-swpanathws,1,782,manual,1
1528,Konzka-woywodatus,1,783,manual,1
1529,Kopachowcz,1,784,manual,0
1530,Kopakowcz,1,785,manual,0
1531,Kopchyna,4,786,modern,0
1532,Kophachowcz,1,787,manual,1
1533,"Kopino, Sabnicha",1,788,manual,0
1534,"Kopino, Sabpnicha",1,788,manual,0
1535,Kopochowcz,1,784,manual,0
1536,Kopozowcz,1,789,manual,0
1537,Kopynno,1,790,manual,0
1538,Korbawa,1,791,manual,1
1539,Kordusowcz,2,792,manual,1
1540,Kordussovcz,2,793,manual,1
1541,Kordwssowcz,2,794,manual,1
1542,"Kordwssowcz, Pethrossowcz",2,795,manual,1
1543,Koren,1,796,manual,0
1544,"Koren, Zdelya",1,797,manual,1
1545,Korennyak,2,798,modern,0
1546,Korenyak,2,798,modern,0
1547,"Korenyak, Belycz",2,798,modern,0
1548,Korlylowcz,4,799,modern,0
1549,Koroska,1,800,manual,0
1550,"Koroska, Bedowcz",1,801,singleton,0
1551,Koruska,1,802,manual,0
1552,Korusta,1,803,singleton,0
1553,Korylowcz,4,799,modern,0
1554,"Korylowcz, Illowenyak",4,804,modern,0
1555,"Korylowcz, Ilowenyak",4,804,modern,0
1556,"Korylowcz, Ilowenyako",4,804,modern,0
1557,"Korylowcz, Mraczlyn",4,805,singleton,0
1558,"Korythno, Bolch",1,806,manual,1
1559,"Korythno,Kebel, Dymytrowcz",1,807,manual,1
1560,Kos,2,808,singleton,0
1561,Koscowcz,2,809,modern,0
1562,Kosczycza,4,325,modern,0
1563,Koskolcz,2,810,singleton,0
1564,Koskowcz,2,809,modern,0
1565,Kossoycza,2,811,manual,1
1566,Kosznycza,4,325,modern,0
1567,"Kosztanyewecz, Lomnycza",4,812,modern,0
1568,"Kotenyak, Belycz",2,813,singleton,0
1569,Kothchnyak,1,814,modern,0
1570,Kothnyak,1,814,modern,0
1571,Kowachewcz,2,815,singleton,0
1572,Kowachowcz,1,816,manual,0
1573,"Kowachowcz, Radoboye",2,817,manual,1
1574,"Koyenyk, Sythny Othok, Koznycza, Zelnycza",4,818,manual,1
1575,"Koyenyk-judicatus, Koznycza",4,819,manual,1
1576,Kozachyna,1,820,orthographic-fuzzy,1
1577,Kozachyna-waywodatus inferior,1,821,singleton,0
1578,Kozachyna-waywodatus superior,1,822,singleton,0
1579,Kozak,1,823,manual,0
1580,Koznicza,4,325,modern,0
1581,Koznycha,4,325,modern,0
1582,"Koznycz, Koyenyk",4,325,modern,0
1583,Koznycza,4,325,modern,0
1584,"Koznycza, Koyenyk",4,325,modern,0
1585,"Koznycza, Lwka",4,325,modern,0
1586,"Koznycza- judicatus, Koyenyk",4,325,modern,0
1587,"Koznycza-judicatus, Koyenyk",4,325,modern,0
1588,"Koznycze, Koyenyk",4,325,modern,0
1589,Kozolowcz,1,824,manual,1
1590,Koztanowcz,1,825,modern,0
1591,Koztanyewcz,1,825,modern,0
1592,Koztanyewcz,4,826,modern,0
1593,"Koztanyewcz, Lekenyk, Thernovcz, Lukawecz, Korylowcz",4,827,singleton,0
1594,"Koztanyewcz, Lomnycza",4,812,modern,0
1595,"Koztanyewcz, Obres",4,828,singleton,0
1596,Koztanyewecz,4,826,modern,0
1597,"Koztanyoucz, Rauen",1,829,singleton,0
1598,Koztanyowcz,1,825,modern,0
1599,Koztanyowcz,4,826,modern,0
1600,Koztel-castrum cum pertinentiis,2,327,modern,0
1601,Koztell-castrum cum pertinentiis Krapiensibus,2,327,modern,0
1602,Koztell-castrum cum pertinentiis Krapiniensibus,2,327,modern,0
1603,Kozthanyewcz,1,825,modern,0
1604,Kozthanyewcz,4,826,modern,0
1605,"Kozthanyewcz, Lomnycza",4,812,modern,0
1606,"Kozthanyewecz, Lomnycza",4,812,modern,0
1607,Kozthanyoucz,1,825,modern,0
1608,Kozthanyowcz,1,825,modern,0
1609,Kozthanyowcz,4,826,modern,0
1610,"Kozthanyowcz, Lompnycza",4,812,modern,0
1611,Kozthel,2,327,modern,0
1612,Kozthel-castrum cum pertinentiis,2,327,modern,0
1613,Kozthel-castrum cum pertinentiis Krapiensibus,2,327,modern,0
1614,"Kozthel-castrum, portio in pertinentiis Krapinensibus",2,327,modern,0
1615,Kozynschak,4,830,modern,0
1616,Kozynschiak,4,830,modern,0
1617,Kozynschyak,4,830,modern,0
1618,Kozynschyak (Bosyako),4,830,modern,0
1619,Krachowcz,1,831,orthographic-fuzzy,1
1620,Krakowcz,1,832,singleton,0
1621,Kralowcz,1,833,manual,0
1622,Kralyowcz,4,834,singleton,0
1623,Krapina,2,329,modern,0
1624,Krapina-castrum cum pertinentiis Kozthel,2,329,modern,0
1625,Krapyna,2,329,modern,0
1626,Krapyna-castrum cum pertinentiis,2,329,modern,0
1627,Krapyna-castrum cum pertinentiis Krapiensibus,2,329,modern,0
1628,"Krapyna-castrum cum pertinentiis, Župnik (plebanus),, prebende",2,329,modern,0
1629,Krawarczka,4,835,modern,0
1630,Krawaryna,1,836,manual,0
1631,Krawarzka,4,835,modern,0
1632,Krawarzka cum pertinentiis,4,835,modern,0
1633,Krayachowcz,1,831,orthographic-fuzzy,1
1634,Krayowcz,3,837,singleton,0
1635,Krenyn,1,838,manual,0
1636,"Krenyn, Mathowcz",1,839,manual,1
1637,"Krenyn, Pothna M.",1,840,manual,1
1638,Krysancz,2,841,modern,0
1639,"Krysancz, Gredycze, Prozenyk",2,842,singleton,0
1640,"Krysancz, Prylezye",2,841,modern,0
1641,Krysnychicha,1,843,singleton,0
1642,Krysnychicha ad Galgwncza,1,844,manual,1
1643,Krysnychycza-ad Galgoncza,1,844,manual,1
1644,Krysoulyan,2,845,modern,0
1645,Krysowlan,1,341,manual,1
1646,Krysowlan,2,845,modern,0
1647,Krysowlyan,1,341,manual,1
1648,Krysowlyan,2,845,modern,0
1649,Krysthalowcz,1,846,manual,0
1650,Kupynecz,1,847,manual,1
1651,Kupynno,1,847,manual,1
1652,Kuscheroucz,1,738,modern,0
1653,Kuttnyak,1,814,modern,0
1654,"Kuzmyncz, Koldyncz cum Zablathya",1,848,modern,0
1655,"Kuzmyncz, Koledyncz",1,849,modern,0
1656,"Kuzmyncz, Koledyncz, Zablathya",1,848,modern,0
1657,Kwchan,2,850,singleton,0
1658,Kwche,4,851,modern,0
1659,"Kwche, Lompnycza",4,758,modern,0
1660,Kwchye,4,851,modern,0
1661,"Kwchye, Lownycza",4,852,manual,0
1662,Kwkchowcz,1,853,singleton,0
1663,"Kwmyncz, Koledyncz",1,849,modern,0
1664,Kwpchancz,4,854,manual,0
1665,Kwpchanoz,4,855,manual,0
1666,Kwpchyna,4,786,modern,0
1667,Kwpchyna ad Okych,4,786,modern,0
1668,Kwpchyna-judicatus ad Okych,4,786,modern,0
1669,Kwpchyno,4,786,modern,0
1670,Kwpinno,1,847,manual,1
1671,Kwpozoucz,1,789,manual,0
1672,Kwpyncz,1,847,manual,1
1673,Kwrilowcz,4,799,modern,0
1674,Kwscharowcz,1,738,modern,0
1675,"Kwscharowcz, E289Bekethyncz",1,856,modern,0
1676,Kwscheroucz,1,738,modern,0
1677,Kwscherowcz,1,738,modern,0
1678,Kwscherowcz cum pertinentiis,1,738,modern,0
1679,Kwscherowcz-pertinentiis,1,738,modern,0
1680,"Kwsherowcz, Bekethyncz",1,856,modern,0
1681,Kwskoucz,1,857,singleton,0
1682,Kwskowcz,2,809,modern,0
1683,Kwstherowcz,1,738,modern,0
1684,"Kwstherowcz, Prechnafew",1,738,modern,0
1685,Kwsthyarowcz*,1,738,modern,0
1686,Kwtennya,1,858,manual,0
1687,Kwthennya,1,858,manual,0
1688,Kwthenya,1,858,manual,0
1689,Kwthetincz,3,859,orthographic-exact,0
1690,Kwthetyncz,3,859,orthographic-exact,0
1691,Kwthnak,1,814,modern,0
1692,Kwthnyak,1,814,modern,0
1693,Kwtnak,1,814,modern,0
1694,Kwtthennya,1,858,manual,0
1695,Kwzachyna,1,820,orthographic-fuzzy,1
1696,Kwzmowcz,1,860,manual,0
1697,Kwzmyncz,1,861,singleton,0
1698,"Kwzmyncz, Koledyncz",1,849,modern,0
1699,"Kwzmyncz, Zablathye",1,862,singleton,0
1700,Kyralocz,3,863,singleton,0
1701,Kyralowcz-cum pertinentiis,3,864,manual,1
1702,Kyralyowcz cum pertinientiis,3,864,manual,1
1703,Kys Kemlek,1,739,modern,0
1704,"Kys Kemlek, Ryeka, Deklessyncz",1,865,modern,0
1705,Kys Lownyk,1,866,singleton,0
1706,Kys Mlaka,4,867,modern,0
1707,Kys Thabor,2,868,singleton,0
1708,Kyskemlek,1,739,modern,0
1709,"Kyskemlek, Ryeka, Deklessyncz",1,865,modern,0
1710,"Kyskemlek, Ryeka, Deklessyncz ac eorundem pertinentiis ac plebanatu",1,865,modern,0
1711,"Kyskemlek, Ryeka, Deklessyncz cum eorundem pertinentiis",1,865,modern,0
1712,"Kyskemlek, fortalitium Reka cum pertinentiis",1,869,singleton,0
1713,Kysmlaka,4,867,modern,0
1714,"Kysmlaka, Lochylnycza, Chehi, Nowaky, Syslawychy, Jegywdowcz",4,870,singleton,0
1715,"Kysmlaka, Lochylnycza, Chehy, Nowaki",4,871,singleton,0
1716,"Kysmlaka, Lochylnyza, Chehy, Nowaky",4,872,singleton,0
1717,Labasowcz,1,873,manual,0
1718,Labassowcz,1,873,manual,0
1719,Labazowcz,1,874,manual,1
1720,Lachalowcz,1,875,manual,0
1721,Ladamewrcz,4,876,manual,1
1722,Ladamewrcz-cum pertinentiis,4,876,manual,1
1723,Ladanye- judicatus (Jazthrebarzka-castrum),4,876,manual,1
1724,Ladislawcz,2,877,manual,1
1725,Ladomerch cum pertinentiis,4,876,manual,1
1726,Ladomercz,4,876,manual,1
1727,Ladomercz cum pertinentiis,4,876,manual,1
1728,Ladyzlawcz,2,878,singleton,0
1729,"Ladyzlawcz, Zlatyna",2,879,singleton,0
1730,Laskaeghaz,1,880,singleton,0
1731,Lastesin,1,881,manual,0
1732,Lasthesin,1,881,manual,0
1733,Latesin,1,881,manual,0
1734,Lathcowyna,1,882,manual,1
1735,Lathkowyna,1,883,manual,0
1736,Lazachoucz,1,884,orthographic-fuzzy,1
1737,Lazachowcz,1,884,orthographic-fuzzy,1
1738,Lazachyowcz,1,884,orthographic-fuzzy,1
1739,Lazecz,1,885,manual,0
1740,Lazen,1,886,manual,0
1741,Lazochowcz,1,884,orthographic-fuzzy,1
1742,Lazthesyn,1,881,manual,0
1743,Lazyna,4,887,modern,0
1744,Lazyna ad Selyn,4,887,modern,0
1745,"Lebenyck, Thernowecz",4,888,modern,0
1746,Leczkowcz,1,889,manual,0
1747,Lekanucz ad Lwkawcz,4,890,manual,1
1748,"Lekenek, Thernowcz",4,888,modern,0
1749,Lekenik,4,891,modern,0
1750,Lekennyk,4,891,modern,0
1751,Lekenyk,4,891,modern,0
1752,Lekenyk ad castellum Lukawecz,4,891,modern,0
1753,Lekenyk ad castellum Lwkawecz,4,891,modern,0
1754,"Lekenyk, Lwkawecz",4,892,singleton,0
1755,"Lekenyk, Thernowcz",4,888,modern,0
1756,Lepa Wesz,4,893,modern,0
1757,Lepa Wez,4,893,modern,0
1758,Lepaglava,2,79,modern,0
1759,Lepaglawa,2,79,modern,0
1760,Lepaglawa-claustrum,2,79,modern,0
1761,Lepawech,4,893,modern,0
1762,Lepawesz,4,893,modern,0
1763,Lepawez,4,893,modern,0
1764,Lepenyak,2,894,singleton,0
1765,Lepsincz,1,895,manual,0
1766,Lepsyncz,1,895,manual,0
1767,Leschakowcz,1,889,manual,0
1768,Leschan,1,896,singleton,0
1769,Leskowcz,1,889,manual,0
1770,Lesnekheg,1,897,manual,0
1771,Lestacowcz,1,898,singleton,0
1772,Lestakowcz,1,889,manual,0
1773,Lestakowcz,2,899,manual,1
1774,"Lestakowcz, Zwhodoll",2,900,manual,1
1775,"Lestchancz, Palynowcz ad Belam",1,901,manual,1
1776,Lesthak,2,902,singleton,0
1777,Lesthakowcz,1,889,manual,0
1778,Lesthakowcz,2,903,manual,1
1779,"Lesthakowcz, Berethyncz, Tharnowcz",2,904,singleton,0
1780,"Lesthakowcz, Zwhodol",2,905,manual,1
1781,Lesthyan,1,906,singleton,0
1782,Leszthakowcz,1,889,manual,0
1783,Lethowanych,4,907,modern,0
1784,Lethowanych uterque,4,907,modern,0
1785,Lethowanychi,4,907,modern,0
1786,Lethowanychi utraque,4,907,modern,0
1787,Lethowanychy,4,907,modern,0
1788,Letowanych,4,907,modern,0
1789,Letowanycz,4,907,modern,0
1790,Letowanycz utraque,4,907,modern,0
1791,Lezkov,3,908,singleton,0
1792,Lezkovcz,1,889,manual,0
1793,Libewsthycza,1,909,singleton,0
1794,Lipowcz,2,910,orthographic-exact,0
1795,Lippa,3,911,manual,1
1796,Liudbregh,1,912,modern,0
1797,Lobor,2,913,modern,0
1798,Lobor-castrum cum pertinentiis,2,913,modern,0
1799,Lochan,1,914,manual,0
1800,Lochylnycza,4,915,singleton,0
1801,"Lochylnycza, Chehy, Jegywdowcz, Mlaka, Nowaky, Bwzyn",4,916,modern,0
1802,"Lochylnycza, Jegywdowcz, Mlaka, Nowaky, Bwzyn",4,916,modern,0
1803,"Lochylnycza, Odra",4,917,singleton,0
1804,"Lochylnycza, Podothochye, Odra, Bwzyn",4,918,singleton,0
1805,Loka,1,919,modern,0
1806,Loka,4,920,modern,0
1807,Loka cum Recchycza,4,920,modern,0
1808,Loka cum Rechycza ad castrum Zthenychnyak,4,920,modern,0
1809,Lokawecz,1,921,modern,0
1810,Lokawecz,4,641,modern,0
1811,Lokawecz cum pertinentiis,4,641,modern,0
1812,Loky,1,922,manual,1
1813,Lombardya,1,923,singleton,0
1814,Lomnycza,4,924,modern,0
1815,"Lomnycza, Koche",4,925,modern,0
1816,Lompnycza,4,924,modern,0
1817,"Lompnycza, Kwchye",4,925,modern,0
1818,Lose,4,926,singleton,0
1819,Lowchowcz,1,927,singleton,0
1820,Lowkowcz,1,928,manual,0
1821,Lownicza,4,929,manual,0
1822,Lubena,1,930,manual,1
1823,Lubewschycza ad Nagkemlek,1,931,manual,1
1824,Luchychowcz,1,932,singleton,0
1825,Lukawecz,4,641,modern,0
1826,Lukawecz (inquilinini oko Lukavca),4,641,modern,0
1827,Lukawecz-cum pertinentiis,4,641,modern,0
1828,Lupoglaw,1,933,modern,0
1829,Lupoglaw utraque,1,933,modern,0
1830,Lwben,1,930,manual,1
1831,Lwbena,1,930,manual,1
1832,Lwbenowcz,1,930,manual,1
1833,Lwbeschycza,1,934,manual,0
1834,Lwbewschycza,1,934,manual,0
1835,Lwbynowcz,1,930,manual,1
1836,Lwca ad Belam,1,919,modern,0
1837,Lwchan,1,935,manual,0
1838,Lwdbreg,1,912,modern,0
1839,Lwdbreg-provincia inferior,1,912,modern,0
1840,Lwdbreg-provincia superior,1,912,modern,0
1841,Lwdbregh,1,912,modern,0
1842,Lwdbregh-opidum-provincia inferior,1,912,modern,0
1843,Lwdbregh-oppidum-provincia superior,1,912,modern,0
1844,Lwka,4,920,modern,0
1845,Lwka ad Belam,1,919,modern,0
1846,Lwka cum Rechycza ad Sthanysnyak,4,920,modern,0
1847,Lwka cum Rechycza ad castrum Ztenychnyak,4,920,modern,0
1848,"Lwka, Rechyca ad Sthenychnyak",4,936,modern,0
1849,"Lwka, Rechycza",4,936,modern,0
1850,"Lwka, Reczycza ad Zthenychnyak",4,936,modern,0
1851,Lwka-ad Zthenychnyak,4,920,modern,0
1852,Lwkavacz Inferior,4,641,modern,0
1853,"Lwkavacz, Kozthanyewcz",4,639,modern,0
1854,"Lwkavacz, Obres",4,937,singleton,0
1855,Lwkawecz,1,921,modern,0
1856,Lwkawecz,4,641,modern,0
1857,Lwkawecz Inferior,4,641,modern,0
1858,"Lwkawecz Inferior, Koszthanyewcz",4,639,modern,0
1859,"Lwkawecz Inferior, Koztanyewcz",4,639,modern,0
1860,"Lwkawecz Inferior, Kozthanyewcz",4,639,modern,0
1861,Lwkawecz cum pertinentiis,4,641,modern,0
1862,Lwkawecz-cum pertinentiis,4,641,modern,0
1863,Lwkowcz,1,928,manual,0
1864,Lwpkowcz,1,928,manual,0
1865,Lwpoglawa,1,933,modern,0
1866,Lwpoglawa ad Iwancz,1,933,modern,0
1867,Lwsye,4,938,manual,1
